1E+06,2.61219840365048E-09
1.58489319246111E+06,2.15148045692289E-09
2.51188643150958E+06,1.86270532123826E-09
3.98107170553497E+06,1.68028865556988E-09
6.30957344480193E+06,1.57486592175611E-09
1E+07,1.53389636571522E-09
1.58489319246111E+07,1.58854072736952E-09
2.51188643150958E+07,1.76866461558727E-09
3.98107170553497E+07,2.10676143297538E-09
6.30957344480193E+07,2.70935044317797E-09
1E+08,3.92508628024917E-09
