# arXiv:2108.05512 Fig. 1 "UHECR nu's"
# Flavor breakdown of flux of UHECR-produced neutrinos
# energy in eV, fluxes in GeV/cm2/s/sr
# lg(E/eV)                  E^2*phi_nuE 				E^2*phi_nuMu 				E^2*phi_nuTau				E^2*phi_nubarE 				E^2*phi_nubarMu 				E^2*phi_nubarTau 
1.515000000000000036e+01	1.172459999999999899e-09	9.247030000000000482e-10	8.967079999999999810e-10	6.085720000000000156e-10	7.279989999999999590e-10	7.350580000000000274e-10
1.525000000000000000e+01	1.489749999999999948e-09	1.180070000000000041e-09	1.144950000000000063e-09	7.982790000000000513e-10	9.427359999999999589e-10	9.509339999999999755e-10
1.534999999999999964e+01	1.839740000000000101e-09	1.464770000000000102e-09	1.422039999999999982e-09	1.020420000000000081e-09	1.184129999999999922e-09	1.192789999999999972e-09
1.544999999999999929e+01	2.235239999999999821e-09	1.785490000000000004e-09	1.734080000000000075e-09	1.280749999999999946e-09	1.466559999999999948e-09	1.475710000000000067e-09
1.555000000000000071e+01	2.652279999999999861e-09	2.127110000000000113e-09	2.066850000000000157e-09	1.571179999999999945e-09	1.771259999999999940e-09	1.780059999999999951e-09
1.565000000000000036e+01	3.065759999999999968e-09	2.465720000000000042e-09	2.396670000000000162e-09	1.866789999999999920e-09	2.082650000000000041e-09	2.091209999999999854e-09
1.575000000000000000e+01	3.474609999999999854e-09	2.811360000000000102e-09	2.734569999999999998e-09	2.169439999999999903e-09	2.389209999999999859e-09	2.396449999999999929e-09
1.584999999999999964e+01	3.840050000000000197e-09	3.116069999999999973e-09	3.031999999999999870e-09	2.469240000000000047e-09	2.688059999999999918e-09	2.693569999999999830e-09
1.594999999999999929e+01	4.130459999999999817e-09	3.362110000000000087e-09	3.272579999999999880e-09	2.723639999999999913e-09	2.929170000000000133e-09	2.932129999999999883e-09
1.605000000000000071e+01	4.308420000000000307e-09	3.538279999999999904e-09	3.447620000000000136e-09	2.925180000000000025e-09	3.107729999999999979e-09	3.107590000000000019e-09
1.614999999999999858e+01	4.337270000000000264e-09	3.582339999999999853e-09	3.492840000000000110e-09	3.021700000000000019e-09	3.171840000000000081e-09	3.168339999999999835e-09
1.625000000000000000e+01	4.208249999999999814e-09	3.508269999999999922e-09	3.424269999999999798e-09	3.013970000000000088e-09	3.127230000000000170e-09	3.120559999999999820e-09
1.635000000000000142e+01	3.903589999999999752e-09	3.301440000000000130e-09	3.227629999999999948e-09	2.892200000000000001e-09	2.953109999999999949e-09	2.942559999999999814e-09
1.644999999999999929e+01	3.494049999999999944e-09	2.976810000000000187e-09	2.912619999999999812e-09	2.652789999999999894e-09	2.694319999999999853e-09	2.683390000000000181e-09
1.655000000000000071e+01	3.022669999999999861e-09	2.602810000000000031e-09	2.549690000000000115e-09	2.367410000000000203e-09	2.375280000000000094e-09	2.362989999999999923e-09
1.664999999999999858e+01	2.527149999999999902e-09	2.194629999999999896e-09	2.151830000000000002e-09	2.022830000000000138e-09	2.014970000000000126e-09	2.003189999999999986e-09
1.675000000000000000e+01	2.031389999999999951e-09	1.788039999999999959e-09	1.755720000000000013e-09	1.675129999999999984e-09	1.655730000000000030e-09	1.644849999999999960e-09
1.685000000000000142e+01	1.588629999999999921e-09	1.411449999999999918e-09	1.387310000000000041e-09	1.338459999999999946e-09	1.318069999999999978e-09	1.308949999999999910e-09
1.694999999999999929e+01	1.193060000000000014e-09	1.067420000000000022e-09	1.049939999999999995e-09	1.021319999999999943e-09	1.001300000000000047e-09	9.939579999999999295e-10
1.705000000000000071e+01	8.649689999999999523e-10	7.778560000000000072e-10	7.655300000000000437e-10	7.498200000000000018e-10	7.348319999999999498e-10	7.294160000000000173e-10
1.714999999999999858e+01	5.949080000000000512e-10	5.398480000000000366e-10	5.317930000000000060e-10	5.256720000000000227e-10	5.161160000000000404e-10	5.124010000000000176e-10
1.725000000000000000e+01	3.835710000000000085e-10	3.507580000000000206e-10	3.457989999999999760e-10	3.424940000000000066e-10	3.387799999999999923e-10	3.365789999999999810e-10
1.735000000000000142e+01	2.320299999999999990e-10	2.126070000000000031e-10	2.096439999999999949e-10	2.075129999999999895e-10	2.076399999999999933e-10	2.065140000000000015e-10
1.744999999999999929e+01	1.276139999999999948e-10	1.178820000000000020e-10	1.163350000000000046e-10	1.142210000000000029e-10	1.167149999999999945e-10	1.163060000000000014e-10
1.755000000000000071e+01	6.309639999999999679e-11	5.845779999999999432e-11	5.770810000000000207e-11	5.653259999999999925e-11	5.919510000000000169e-11	5.911690000000000551e-11
1.764999999999999858e+01	2.828850000000000008e-11	2.600859999999999885e-11	2.565510000000000041e-11	2.485749999999999985e-11	2.710860000000000023e-11	2.716819999999999969e-11
1.775000000000000000e+01	1.091669999999999932e-11	9.902619999999999662e-12	9.754490000000000777e-12	9.484780000000000708e-12	1.093390000000000049e-11	1.100809999999999951e-11
1.785000000000000142e+01	3.808010000000000048e-12	3.309769999999999941e-12	3.245520000000000089e-12	3.213559999999999890e-12	3.951019999999999860e-12	3.997589999999999731e-12
1.794999999999999929e+01	1.247689999999999907e-12	9.876549999999999956e-13	9.581790000000000917e-13	9.996300000000000532e-13	1.333059999999999976e-12	1.356600000000000096e-12
1.805000000000000071e+01	3.918059999999999867e-13	2.677260000000000247e-13	2.547769999999999856e-13	3.035509999999999755e-13	4.336420000000000015e-13	4.433019999999999825e-13
1.814999999999999858e+01	1.273079999999999963e-13	7.467759999999999373e-14	6.939830000000000278e-14	1.004090000000000016e-13	1.496570000000000004e-13	1.533930000000000059e-13
1.825000000000000000e+01	4.070939999999999842e-14	2.218339999999999992e-14	2.034749999999999862e-14	3.091030000000000058e-14	4.692310000000000077e-14	4.814740000000000293e-14
1.835000000000000142e+01	1.078270000000000066e-14	5.394239999999999868e-15	4.866069999999999808e-15	1.078209999999999982e-14	1.637920000000000078e-14	1.680729999999999998e-14
1.844999999999999929e+01	2.917919999999999893e-15	1.529869999999999949e-15	1.393040000000000051e-15	2.711469999999999862e-15	4.143510000000000152e-15	4.253299999999999911e-15
1.855000000000000071e+01	6.537529999999999756e-16	3.315400000000000093e-16	2.999079999999999914e-16	7.255759999999999793e-16	1.092530000000000025e-15	1.120489999999999990e-15
1.864999999999999858e+01	1.378559999999999912e-16	6.501599999999999979e-17	5.791970000000000466e-17	1.537229999999999885e-16	2.329070000000000196e-16	2.389569999999999897e-16
1.875000000000000000e+01	3.217999999999999979e-17	1.797240000000000153e-17	1.655930000000000093e-17	4.122459999999999864e-17	6.251449999999999503e-17	6.414169999999999513e-17
1.885000000000000142e+01	4.484139999999999622e-18	2.162680000000000190e-18	1.936019999999999810e-18	5.680659999999999631e-18	8.731310000000000420e-18	8.965709999999999727e-18
1.894999999999999929e+01	7.506299999999999686e-19	3.338220000000000041e-19	2.934239999999999977e-19	5.201379999999999667e-19	7.946999999999999968e-19	8.157469999999999935e-19
1.905000000000000071e+01	9.833589999999999640e-20	4.337110000000000240e-20	3.804739999999999986e-20	1.054629999999999950e-19	1.616420000000000034e-19	1.659539999999999934e-19
1.914999999999999858e+01	1.390030000000000142e-20	1.670720000000000115e-20	1.687539999999999901e-20	1.119069999999999996e-20	1.724929999999999897e-20	1.771529999999999988e-20
1.925000000000000000e+01	7.977299999999999987e-23	3.622589999999999799e-23	3.199789999999999747e-23	1.366839999999999972e-22	2.087339999999999964e-22	2.142560000000000017e-22
1.935000000000000142e+01	2.122450000000000098e-24	9.364309999999999595e-25	8.215540000000000267e-25	1.133279999999999950e-24	1.567349999999999924e-24	1.598920000000000028e-24
1.944999999999999929e+01	9.618149999999999813e-26	6.302129999999999963e-26	5.960740000000000315e-26	4.412930000000000055e-26	6.803269999999999619e-26	6.987149999999999916e-26
1.955000000000000071e+01	1.364019999999999974e-28	5.994869999999999921e-29	5.254589999999999908e-29	1.095159999999999944e-27	1.688370000000000171e-27	1.734000000000000156e-27
1.964999999999999858e+01	4.066890000000000158e-33	2.060749999999999871e-33	1.863820000000000016e-33	1.866550000000000108e-33	2.877599999999999838e-33	2.955380000000000091e-33
1.975000000000000000e+01	4.764739999999999818e-40	2.079179999999999970e-40	1.819289999999999916e-40	8.328219999999999734e-40	1.283930000000000044e-39	1.318629999999999983e-39
1.985000000000000142e+01	2.459789999999999845e-43	1.330040000000000058e-43	1.218210000000000060e-43	6.614630000000000096e-46	1.019740000000000004e-45	1.047299999999999990e-45
1.994999999999999929e+01	1.415090000000000042e-52	6.319370000000000423e-53	5.560079999999999840e-53	3.695079999999999774e-52	5.696580000000000310e-52	5.850539999999999846e-52
2.005000000000000071e+01	1.846220000000000118e-61	8.112610000000000517e-62	7.110489999999999703e-62	1.698389999999999997e-59	2.617519999999999918e-59	2.688210000000000137e-59
2.014999999999999858e+01	1.869099999999999974e-71	2.876089999999999872e-71	2.953499999999999904e-71	1.467880000000000006e-68	2.262979999999999808e-68	2.324149999999999887e-68
2.025000000000000000e+01	2.695059999999999904e-86	1.176030000000000051e-86	1.029019999999999960e-86	3.729559999999999866e-79	5.749740000000000104e-79	5.905139999999999511e-79
2.035000000000000142e+01	2.257020000000000064e-100	9.848830000000000287e-101	8.617730000000000118e-101	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.044999999999999929e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.055000000000000071e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.064999999999999858e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.075000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.085000000000000142e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.094999999999999929e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.105000000000000071e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.114999999999999858e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.125000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.135000000000000142e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.144999999999999929e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.155000000000000071e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.164999999999999858e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.175000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.185000000000000142e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.194999999999999929e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
