1.000000000000000000e+06,1.584893192461114144e+06,2.511886431509582326e+06,3.981071705534969456e+06,6.309573444801930338e+06,1.000000000000000000e+07,1.584893192461114191e+07,2.511886431509582326e+07,3.981071705534969270e+07,6.309573444801929593e+07,1.000000000000000000e+08
2.566063764740729180e-09,1.904994944759857122e-09,1.470309087276869251e-09,1.178343597820976927e-09,9.964521853455482083e-10,8.808860152641190555e-10,8.104248082558828566e-10,7.739667228427622381e-10,7.732531571787139986e-10,8.319594309620186353e-10,9.581153668788459739e-10
